nbm_code,nbm_name
6108.19.0000,COMBINACOES/ETC.DE MALHA DE OUT.MATER.TEXT.USO FEMININO
6108.21.0000,"CALCINHAS DE MALHA DE ALGODAO,USO FEMININO"
6108.22.0000,CALCINHAS DE MALHA DE FIBRA TEXTIL SINTET.USO FEMININO
6108.29.0000,"CALCINHAS DE MALHA DE OUTS.MATERIA TEXTIL,USO FEMININO"
6108.31.0000,"CAMISOLA-DORMIR,DE MALHA DE ALGODAO,USO FEMININO"
6108.32.0000,"CAMISOLA-DORMIR,DE MALHA DE FIBRA SINTET.USO FEMININO"
6108.39.0000,"CAMISOLA-DORMIR,DE MALHA DE OUT.MATER.TEXT.USO FEMININO"
6108.91.0000,"ROUPAO-BANHO/ETC.DE MALHA DE ALGODAO,USO FEMININO"
6108.92.0000,ROUPAO-BANHO/ETC.DE MALHA DE FIBRA SINTET.USO FEMININO
6108.99.0000,ROUPAO-BANHO/ETC.DE MALHA DE OUT.MAT.TEXT.USO FEMININO
6109.10.0000,CAMISETA/ETC.DE MALHA DE ALGODAO
6109.90.0000,CAMISETA/ETC.DE MALHA DE OUT.MATERIA TEXTIL
6110.10.0000,CAMISOLA/PULOVERES/ETC.DE MALHA DE LA/PELOS FINOS
6110.20.0000,CAMISOLA/PULOVERES/ETC.DE MALHA DE ALGODAO
6110.30.0000,CAMISOLA/PULOVERES/ETC.DE MALHA DE FIBRA TEXTIL SINTET/
6110.90.0000,CAMISOLA/PULOVERES/ETC.DE MALHA DE OUT.MATERIA TEXTIL
6111.10.0000,"VESTUARIO DE MALHA DE LA/PELOS FINOS,P/BEBES"
6111.20.0000,"VESTUARIO DE MALHA DE ALGODAO,P/BEBES"
6111.30.0000,"VESTUARIO DE MALHA DE FIBRA TEXTIL SINTETICA,P/BEBES"
6111.90.0000,"VESTUARIO DE MALHA DE OUT.MATERIA TEXTIL,P/BEBES"
6112.11.0000,"ABRIGOS DE MALHA DE ALGODAO,PARA ESPORTE"
6112.12.0000,"ABRIGOS DE MALHA DE FIBRA TEXTIL SINTETICA,P/ESPORTE"
6112.19.0000,"ABRIGOS DE MALHA DE OUT.MATERIA TEXTIL,P/ESPORTE"
6112.20.0000,"MACACOES E CONJUNTOS,P/ESQUI,DE MALHA"
6112.31.0000,"MAIOS P/BANHO,DE MALHA DE FIBRA SINTET.USO MASCULINO"
6112.39.0000,"MAIOS P/BANHO,DE MALHA DE OUT.MATER.TEXT.USO MASCULINO"
6112.41.0000,"MAIOS P/BANHO,DE MALHA DE FIBRA SINTETICA,USO FEMININO"
6112.49.0000,"MAIOS P/BANHO,DE MALHA DE OUT.MATER.TEXTIL,USO FEMININO"
6113.00.0000,VESTUARIO DE TECIDO DE MALHA C/PLASTICO/BORRACHA
6114.10.0000,OUTS.VESTUARIOS DE MALHA DE LA/PELOS FINOS
6114.20.0000,OUTS.VESTUARIOS DE MALHA DE ALGODAO
6114.30.0000,OUTS.VESTUARIOS DE MALHA DE FIBRA TEXTIL SINTET/ARTIF.
6114.90.0000,OUTS.VESTUARIOS DE MALHA DE OUT.MATERIA TEXTIL
6115.11.0000,MEIAS-CALCAS DE MALHA DE FIBRA SINTET.DEC<67/FIO
6115.12.0000,MEIAS-CALCAS DE MALHA DE FIBRA SINTET.DEC>=67/FIO
6115.19.0000,MEIAS-CALCAS DE MALHA DE OUT.MATERIA TEXTIL
6115.20.0000,"MEIAS DE MALHA,ACIMA/ATE JOELHO,P/SENHORA,DEC<67/FIO"
6115.91.0000,OUTS.MEIAS/ETC.DE MALHA DE LA/PELOS FINOS
6115.92.0000,OUTS.MEIAS/ETC.DE MALHA DE ALGODAO
6115.93.0000,OUTS.MEIAS/ETC.DE MALHA DE FIBRA TEXTIL SINTETICA
6115.99.0000,OUTS.MEIAS/ETC.DE MALHA DE OUT.MATERIA TEXTIL
6116.10.0000,LUVAS DE MALHA IMPREGNADAS/REVEST.C/PLASTICO/BORRACHA
6116.91.0000,LUVAS E SEMELHS.DE MALHA DE LA/PELOS FINOS
6116.92.0000,LUVAS E SEMELHS.DE MALHA DE ALGODAO
6116.93.0000,LUVAS E SEMELHS.DE MALHA DE FIBRA TEXTIL SINTETICA
6116.99.0000,LUVAS E SEMELHS.DE MALHA DE OUT.MATERIA TEXTIL
6117.10.0000,XALES/ECHARPES/VEUS/ETC.DE MALHA
6117.20.0000,"GRAVATAS/GRAVATA-BORBOLETA/PLASTRON DE MALHA,CONFECCION"
6117.80.0000,"OUTS.ACESSORIOS P/VESTUARIO,DE MALHA"
6117.90.0000,PARTES DE VESTUARIO/ACESS.CONFEC.DE MALHA
6201.11.0000,"SOBRETUDO/CAPAS/ETC.DE LA/PELOS FINOS,USO MASCULINO"
6201.12.0000,"SOBRETUDO/CAPAS/ETC.DE ALGODAO,USO MASCULINO"
6201.13.0000,SOBRETUDO/CAPAS/ETC.DE FIBRA SINTET/ARTIF.USO MASCULINO
6201.19.0000,"SOBRETUDO/CAPAS/ETC.DE OUT.MATERIA TEXTIL,USO MASCULINO"
6201.91.0000,"CASACOS/ETC.DE LA/PELOS FINOS,USO MASCULINO"
6201.92.0000,"CASACOS/ETC.DE ALGODAO,USO MASCULINO"
6201.93.0000,CASACOS/ETC.DE FIBRA TEXTIL SINTET/ARTIF.USO MASCULINO
6201.99.0000,"CASACOS/ETC.DE OUT.MATERIA TEXTIL,USO MASCULINO"
6202.11.0000,"MANTOS/CAPAS/ETC.DE LA/PELOS FINOS,USO FEMININO"
6202.12.0000,"MANTOS/CAPAS/ETC.DE ALGODAO,USO FEMININO"
6202.13.0000,MANTOS/CAPAS/ETC.DE FIBRA TEXT.SINT/ARTIF.USO FEMININO
6202.19.0000,"MANTOS/CAPAS/ETC.DE OUT.MATERIA TEXTIL,USO FEMININO"
6202.91.0000,"CASACOS/ETC.DE LA/PELOS FINOS,USO FEMININO"
6202.92.0000,"CASACOS/ETC.DE ALGODAO,USO FEMININO"
6202.93.0000,CASACOS/ETC.DE FIBRA TEXTIL SINTET/ARTIF.USO FEMININO
6202.99.0000,"CASACOS/ETC.DE OUT.MATERIA TEXTIL,USO FEMININO"
6203.11.0000,"TERNOS DE LA/PELOS FINOS,USO MASCULINO"
6203.12.0000,"TERNOS DE FIBRA TEXTIL SINTETICA,USO MASCULINO"
6203.19.0000,"TERNOS DE OUT.MATERIA TEXTIL,USO MASCULINO"
6203.21.0000,"CONJUNTO DE LA/PELOS FINOS,USO MASCULINO"
6203.22.0000,"CONJUNTO DE ALGODAO,USO MASCULINO"
6203.23.0000,"CONJUNTO DE FIBRA TEXTIL SINTETICA,USO MASCULINO"
6203.29.0000,"CONJUNTO DE OUT.MATERIA TEXTIL,USO MASCULINO"
6203.31.0000,"PALETOS DE LA/PELOS FINOS,USO MASCULINO"
6203.32.0000,"PALETOS DE ALGODAO,USO MASCULINO"
6203.33.0000,"PALETOS DE FIBRA SINTETICA,USO MASCULINO"
6203.39.0000,"PALETOS DE OUT.MATERIA TEXTIL,USO MASCULINO"
6203.41.0000,"CALCAS/BERMUDAS/ETC.DE LA/PELOS FINOS,USO MASCULINO"
6203.42.0000,"CALCAS/BERMUDAS/ETC.DE ALGODAO,USO MASCULINO"
6203.43.0000,CALCAS/BERMUDAS/ETC.DE FIBRA TEXT.SINTET.USO MASCULINO
6203.49.0000,"CALCAS/BERMUDAS/ETC.DE OUT.MATERIA TEXTIL,USO MASCULINO"
6204.11.0000,"""TAILLEURS"" DE LA/PELOS FINOS,USO FEMININO"
6204.12.0000,"""TAILLEURS"" DE ALGODAO,USO FEMININO"
6204.13.0000,"""TAILLEURS"" DE FIBRA TEXTIL SINTETICA,USO FEMININO"
6204.19.0000,"""TAILLEURS"" DE OUT.MATERIA TEXTIL,USO FEMININO"
6204.21.0000,"CONJUNTO DE LA/PELOS FINOS,USO FEMININO"
6204.22.0000,"CONJUNTO DE ALGODAO,USO FEMININO"
6204.23.0000,"CONJUNTO DE FIBRA TEXTIL SINTETICA,USO FEMININO"
6204.29.0000,"CONJUNTO DE OUT.MATERIA TEXTIL,USO FEMININO"
6204.31.0000,"""BLAZERS"" DE LA/PELOS FINOS,USO FEMININO"
6204.32.0000,"""BLAZERS"" DE ALGODAO,USO FEMININO"
6204.33.0000,"""BLAZERS"" DE FIBRA SINTETICA,USO FEMININO"
6204.39.0000,"""BLAZERS"" DE OUT.MATERIA TEXTIL,USO FEMININO"
6204.41.0000,"VESTIDOS DE LA/PELOS FINOS,USO FEMININO"
6204.42.0000,"VESTIDOS DE ALGODAO,USO FEMININO"
6204.43.0000,"VESTIDOS DE FIBRA TEXTIL SINTETICA,USO FEMININO"
6204.44.0000,"VESTIDOS DE FIBRA TEXTIL ARTIFICIAL,USO FEMININO"
6204.49.0000,"VESTIDOS DE OUT.MATERIA TEXTIL,USO FEMININO"
6204.51.0000,"SAIAS/SAIAS-CALCAS,DE LA/PELOS FINOS,USO FEMININO"
6204.52.0000,"SAIAS/SAIAS-CALCAS,DE ALGODAO,USO FEMININO"
6204.53.0000,"SAIAS/SAIAS-CALCAS,DE FIBRA TEXTIL SINTET.USO FEMININO"
6204.59.0000,"SAIAS/SAIAS-CALCAS,DE OUT.MATERIA TEXTIL,USO FEMININO"
6204.61.0000,"CALCAS/BERMUDAS/ETC.DE LA/PELOS FINOS,USO FEMININO"
6204.62.0000,"CALCAS/BERMUDAS/ETC.DE ALGODAO,USO FEMININO"
6204.63.0000,CALCAS/BERMUDAS/ETC.DE FIBRA TEXT.SINTET.USO FEMININO
6204.69.0000,"CALCAS/BERMUDAS/ETC.DE OUT.MATERIA TEXTIL,USO FEMININO"
6205.10.0000,"CAMISA DE LA/PELOS FINOS,USO MASCULINO"
6205.20.0000,"CAMISA DE ALGODAO,USO MASCULINO"
6205.30.0000,CAMISA DE FIBRA TEXTIL SINTETICA/ARTIF.USO MASCULINO
6205.90.0000,"CAMISA DE OUT.MATERIA TEXTIL,USO MASCULINO"
6206.10.0000,"CAMISA/BLUSA/ETC.DE SEDA/DESPERDS.SEDA,USO FEMININO"
6206.20.0000,"CAMISA/BLUSA/ETC.DE LA/PELOS FINOS,USO FEMININO"
6206.30.0000,"CAMISA/BLUSA/ETC.DE ALGODAO,USO FEMININO"
6206.40.0000,CAMISA/BLUSA/ETC.DE FIBRA TEXT.SINT/ARTIF.USO FEMININO
6206.90.0000,"CAMISA/BLUSA/ETC.DE OUT.MATERIA TEXTIL,USO FEMININO"
6207.11.0000,"CUECAS/CEROULAS,DE ALGODAO,USO MASCULINO"
6207.19.0000,"CUECAS/CEROULAS,DE OUT.MATERIA TEXTIL,USO MASCULINO"
6207.21.0000,"CAMISOLAO/PIJAMAS,DE ALGODAO,USO MASCULINO"
6207.22.0000,"CAMISOLAO/PIJAMAS,DE FIBRA TEXTIL SINTET.USO MASCULINO"
6207.29.0000,"CAMISOLAO/PIJAMAS,DE OUT.MATERIA TEXTIL,USO MASCULINO"
6207.91.0000,"ROUPAO-BANHO/ETC.DE ALGODAO,USO MASCULINO"
6207.92.0000,ROUPAO-BANHO/ETC.DE FIBRA TEXTIL SINTET.USO MASCULINO
6207.99.0000,"ROUPAO-BANHO/ETC.DE OUT.MATERIA TEXTIL,USO MASCULINO"
6208.11.0000,COMBINACOES DE FIBRA TEXTIL SINTET/ARTIF.USO FEMININO
6208.19.0000,"COMBINACOES DE OUT.MATERIA TEXTIL,USO FEMININO"
6208.21.0000,"CAMISOLA DE DORMIR,DE ALGODAO,USO FEMININO"
6208.22.0000,"CAMISOLA DE DORMIR,DE FIBRA TEXTIL SINTET.USO FEMININO"
6208.29.0000,"CAMISOLA DE DORMIR,DE OUT.MATERIA TEXTIL,USO FEMININO"
6208.91.0000,"ROUPAO-BANHO/ETC.DE ALGODAO,USO FEMININO"
6208.92.0000,ROUPAO-BANHO/ETC.DE FIBRA TEXTIL SINTET.USO FEMININO
6208.99.0000,"ROUPAO-BANHO/ETC.DE OUT.MATERIA TEXTIL,USO FEMININO"
6209.10.0100,"FRALDAS DESCARTAVEIS,DE LA/PELOS FINOS,P/BEBES"
6209.10.9900,"OUTS.VESTUARIOS/ACESS.DE LA/PELOS FINOS,P/BEBE"
6209.20.0100,"FRALDAS DESCARTAVEIS,DE ALGODAO,P/BEBES"
6209.20.0200,"ACESSORIOS P/VESTUARIO DE BEBES,DE ALGODAO"
6209.20.9900,"OUTS.VESTUARIOS DE ALGODAO,PARA BEBE"
6209.30.0100,"FRALDAS DESCARTAVEIS,DE FIBRA TEXTIL SINTETICA,P/BEBES"
6209.30.0200,"ACESSORIOS P/VESTUARIO DE BEBES,DE FIBRA TEXTIL SINTET"
6209.30.9900,"OUTS.VESTUARIOS DE FIBRA TEXTIL SINTETICA,P/BEBES"
6209.90.0100,"FRALDAS DESCARTAVEIS,DE OUT.MATERIA TEXTIL"
6209.90.9900,"OUTS.VESTUARIOS DE OUT.MATERIA TEXTIL,P/BEBES"
6210.10.0000,VESTUARIO DE FELTRO/FALSOS TECIDOS
6210.20.0000,"SOBRETUDO/CAPA/ETC.DE PLASTICO/BORRACHA,USO MASCULINO"
6210.30.0000,"MANTOS/CAPAS/ETC.DE PLASTICO/BORRACHA,USO FEMININO"
6210.40.0000,"OUTS.VESTUARIOS DE PLASTICO/BORRACHA,USO MASCULINO"
6210.50.0000,"OUTS.VESTUARIOS DE PLASTICO/BORRACHA,USO FEMININO"
6211.11.0000,"MAIOS/BIQUINIS/ETC.P/BANHO,EXC.DE MALHA,USO MASCULINO"
6211.12.0000,"MAIOS/BIQUINIS/ETC.P/BANHO,EXC.DE MALHA,USO FEMININO"
6211.20.0000,"MACACOES E CONJUNTOS,P/ESQUI,EXC.DE MALHA"
6211.31.0000,"OUTS.VESTUARIOS DE LA/PELOS FINOS,USO MASCULINO"
6211.32.0000,"OUTS.VESTUARIOS DE ALGODAO,USO MASCULINO"
6211.33.0100,"COLETE A PROVA DE BALA,C/TECIDO ARAMIDA,USO MASCULINO"
6211.33.9900,OUTS.VESTUARIOS DE FIBRA TEXT.SINT/ARTIF.USO MASCULINO
6211.39.0000,"OUTS.VESTUARIOS DE OUT.MATERIA TEXTIL,USO MASCULINO"
6211.41.0000,"OUTS.VESTUARIOS DE LA/PELOS FINOS,USO FEMININO"
6211.42.0000,"OUTS.VESTUARIOS DE ALGODAO,USO FEMININO"
6211.43.0100,"COLETE A PROVA DE BALA,C/TECIDO DE ARAMIDA,USO FEMININO"
6211.43.9900,OUTS.VESTUARIOS DE FIBRA TEXT.SINTET/ARTIF.USO FEMININO
6211.49.0000,"OUTS.VESTUARIOS DE OUT.MATERIA TEXTIL,USO FEMININO"
6212.10.0000,"SUTIAS E ""BUSTIERS"",MESMO DE MALHA"
6212.20.0000,"CINTAS E CINTAS-CALCAS,MESMO DE MALHA"
6212.30.0000,"MODELADORES DE TORSO INTEIRO,MESMO DE MALHA"
6212.90.0000,ESPARTILHOS/SUSPENSORIOS/LIGAS/ETC.MESMO DE MALHA
6213.10.0000,"LENCOS DE ASSOAR/DE BOLSO,DE SEDA/DESPERDS.DE SEDA"
6213.20.0000,"LENCOS DE ASSOAR/DE BOLSO,DE ALGODAO"
6213.90.0000,"LENCOS DE ASSOAR/DE BOLSO,DE OUT.MATERIA TEXTIL"
6214.10.0000,XALES/ECHARPES/VEUS/ETC.DE SEDA/DESPERDS.DE SEDA
6214.20.0000,XALES/ECHARPES/VEUS/ETC.DE LA OU DE PELOS FINOS
6214.30.0000,XALES/ECHARPES/VEUS/ETC.DE FIBRA TEXTIL SINTETICA
6214.40.0000,XALES/ECHARPES/VEUS/ETC.DE FIBRA TEXTIL ARTIFICIAL
6214.90.0000,XALES/ECHARPES/VEUS/ETC.DE OUT.MATERIA TEXTIL
6215.10.0000,GRAVATAS/PLASTRON DE SEDA/DESPERDS.DE SEDA
6215.20.0000,GRAVATAS/PLASTRON DE FIBRA TEXTIL SINTETICA/ARTIFICIAL
6215.90.0000,GRAVATAS/PLASTRON DE OUT.MATERIA TEXTIL
6216.00.0100,LUVAS E SEMELHS.DE ALGODAO
6216.00.0200,LUVAS E SEMELHS.DE FIBRA TEXTIL SINTETICA/ARTIFICIAL
6216.00.0300,LUVAS E SEMELHS.DE LA
6216.00.9900,LUVAS E SEMELHS.DE OUT.MATERIA TEXTIL
6217.10.0000,"OUTS.ACESSORIOS P/VESTUARIO,EXC.DE MALHA/ETC."
6217.90.0100,"COLARINHOS,PEITILHOS E PUNHOS,EXC.DE MALHA"
6217.90.9900,"OUTS.PARTES DE VESTUARIO,EXC.DE MALHA"
6301.10.0000,"COBERTORES E MANTAS,ELETRICOS"
6301.20.0000,"COBERTORES E MANTAS,DE LA/PELOS FINOS"
6301.30.0000,"COBERTORES E MANTAS,DE ALGODAO"
6301.40.0100,"COBERTORES E MANTAS,DE FALSO TECIDO DE FIBRA SINTETICA"
6301.40.9900,"COBERTORES E MANTAS,DE FIBRA SINT.EXC.DE FALSO TECIDO"
6301.90.0100,"COBERTORES E MANTAS,DE FALSO TECIDO DE OUT.MATER.TEXTIL"
6301.90.9900,"COBERTORES E MANTAS,DE OUT.MATER.TEXT.EXC.FALSO TECIDO"
6302.10.0000,"ROUPA DE CAMA,DE MALHA"
6302.21.0000,"ROUPA DE CAMA,DE ALGODAO,ESTAMPADA"
6302.22.0100,"ROUPA DE CAMA,DE FALSO TECIDO DE FIBRA SINTET.ESTAMPADA"
6302.22.9900,"ROUPA DE CAMA,DE OUT.FIBRA TEXT.SINTET/ARTIF.ESTAMPADA"
6302.29.0000,"ROUPA DE CAMA,DE OUT.MATERIA TEXTIL,ESTAMPADA"
6302.31.0000,"OUTS.ROUPAS-CAMA,DE ALGODAO"
6302.32.0100,"OUTS.ROUPAS-CAMA,DE FALSO TECIDO DE FIBRA SINTET/ARTIF."
6302.32.9900,"OUTS.ROUPAS-CAMA,DE OUT.FIBRA TEXTIL SINTETICA/ARTIF."
6302.39.0000,"OUTS.ROUPAS-CAMA,DE OUT.MATERIA TEXTIL"
6302.40.0000,"ROUPAS DE MESA,DE MALHA"
6302.51.0000,"ROUPAS DE MESA,DE ALGODAO"
6302.52.0000,"ROUPAS DE MESA,DE LINHO"
6302.53.0100,"ROUPAS DE MESA,DE FALSO TECIDO DE FIBRA SINTET/ARTIF."
6302.53.9900,"ROUPAS DE MESA,DE OUT.FIBRA TEXTIL SINTETICA/ARTIF."
6302.59.0000,"ROUPAS DE MESA,DE OUT.MATERIA TEXTIL"
6302.60.0100,"ROUPAS DE TOUCADOR,DE TECIDO ATOALHADO,DE ALGODAO"
6302.60.9900,"ROUPAS DE COZINHA,DE TECIDO ATOALHADO,DE ALGODAO"
6302.91.0100,"ROUPAS DE TOUCADOR/COZINHA,DE MALHA DE ALGODAO"
6302.91.9901,"ROUPAS DE TOUCADOR,DE ALGODAO,EXC.DE MALHA"
6302.91.9999,"QQ.OUT.ROUPA DE COZINHA,DE ALGODAO,EXC.DE MALHA"
6302.92.0100,"ROUPAS DE TOUCADOR/COZINHA,DE MALHA DE LINHO"
6302.92.9901,"ROUPAS DE TOUCADOR,DE LINHO ,EXC.DE MALHA"
6302.92.9999,"QQ.OUT.ROUPA DE COZINHA,DE LINHO,EXC.DE MALHA"
6302.93.0100,ROUPAS DE TOUCADOR/ETC.DE FALSO TECIDO DE FIBRA TEXTIL
6302.93.0200,ROUPAS DE TOUCADOR/ETC.DE MALHA DE FIBRA SINTET/ARTIF.
6302.93.9901,"ROUPAS DE TOUCADOR,DE OUT.FIBRA TEXTIL SINTETICA/ARTIF."
6302.93.9999,"QQ.OUT.ROUPA DE COZINHA,DE OUT.FIBRA SINTETICA/ARTIF."
6302.99.0100,ROUPAS DE TOUCADOR/ETC.DE MALHA DE OUT.MATERIA TEXTIL
6302.99.9901,"ROUPAS DE TOUCADOR,DE OUT.MATERIA TEXTIL,EXC.DE MALHA"
6302.99.9999,"QQ.OUT.ROUPA DE COZINHA,DE OUT.MATERIA TEXTIL,EXC.MALHA"
6303.11.0000,CORTINADOS/CORTINAS/ETC.DE MALHA DE ALGODAO
6303.12.0000,CORTINADOS/CORTINAS/ETC.DE MALHA DE FIBRA SINTETICA
6303.19.0000,CORTINADOS/CORTINAS/ETC.DE MALHA DE OUT.MATERIA TEXTIL
6303.91.0000,"CORTINADOS/CORTINAS/ETC.DE ALGODAO,EXC.DE MALHA"
6303.92.0000,"CORTINADOS/CORTINAS/ETC.DE FIBRA SINTETICA,EXC.MALHA"
6303.99.0000,"CORTINADOS/CORTINAS/ETC.DE OUT.MATERIA TEXTIL,EXC.MALHA"
6304.11.0000,COLCHAS DE MALHA
6304.19.0100,"COLCHAS DE FALSOS TECIDOS,EXC.DE MALHA"
6304.19.9900,"COLCHAS DE OUTS.MATERIA TEXTIL,EXC.DE MALHA"
6304.91.0000,"ARTEFATOS P/GUARNICAO DE INTERIOR,DE MALHA,EXC.COLCHA"
6304.92.0100,"OUTS.ARTEFS.DE FELTRO DE ALGODAO,P/GUARNICAO INTERIORES"
6304.92.9900,"OUTS.ARTEFS.DE ALGODAO,P/GUARNICAO DE INTERIORES"
6304.93.0000,OUTS.ARTEFS.DE FIBRA TEXTIL SINT.P/GUARNICAO INTERIORES
6304.99.0000,OUTS.ARTEFS.DE OUT.MATERIA TEXT.P/GUARNICAO INTERIORES
6305.10.0100,"SACOS DE MALHA DE JUTA/FIBRA TEXT.LIBERIANA,P/EMBALAGEM"
6305.10.9900,"OUTS.SACOS DE JUTA/FIBRA TEXTIL LIBERIANA,P/EMBALAGEM"
6305.20.0100,"SACOS DE MALHA DE ALGODAO,P/EMBALAGEM"
6305.20.9900,"SACOS DE ALGODAO,P/EMBALAGEM,EXC.DE MALHA"
6305.31.0100,SACOS DE MALHA DE POLIETILENO/ETC.P/EMBALAGEM
6305.31.9900,"SACOS DE POLIETILENO/ETC.P/EMBALAGEM,EXC.DE MALHA"
6305.39.0100,SACOS DE FALSO TECIDO DE OUT.FIBRA SINTET.P/EMBALAGEM
6305.39.0200,"SACOS DE MALHA DE MATERIA TEXTIL,P/EMBALAGEM"
6305.39.9900,"SACOS DE MATERIA TEXT.SINT/ARTIF.P/EMBALAGEM,EXC.MALHA"
6305.90.0100,"SACOS DE MALHA DE OUT.MATER.TEXTIL,P/EMBALAGEM"
6305.90.9900,"SACOS DE OUT.MATERIA TEXTIL,P/EMBALAGEM,EXC.DE MALHA"
6306.11.0000,"ENCERADOS E TOLDOS,DE ALGODAO"
6306.12.0000,"ENCERADOS E TOLDOS,DE FIBRAS SINTETICAS"
6306.19.0000,"ENCERADOS E TOLDOS,DE OUT.MATERIA TEXTIL"
6306.21.0000,TENDAS DE ALGODAO
6306.22.0000,TENDAS DE FIBRA TEXTIL SINTETICA
6306.29.0000,TENDAS DE OUT.MATERIA TEXTIL
6306.31.0000,"VELAS DE FIBRA TEXTIL SINTETICA,P/EMBARCACOES A VELA"
6306.39.0000,"VELAS DE OUT.MATERIA TEXTIL,P/EMBARCACOES A VELA"
6306.41.0000,"COLCHOES DE ALGODAO,PNEUMATICOS"
6306.49.0000,"COLCHOES DE OUT.MATERIA TEXTIL,PNEUMATICOS"
6306.91.0000,"OUTS.ARTEFATOS DE ALGODAO,P/ACAMPAMENTO"
6306.99.0000,"OUTS.ARTEFATOS DE OUT.MATERIA TEXTIL,P/ACAMPAMENTO"
6307.10.0100,"RODILHA/ARTEFATOS P/LIMPEZA,DE FELTRO"
6307.10.0200,"RODILHA/ARTEFATOS P/LIMPEZA,DE FALSO TECIDO"
6307.10.0300,"RODILHA/ARTEFS.P/LIMPEZA,DE MALHA"
6307.10.9900,"RODILHA/ARTEFS.P/LIMPEZA,DE OUT.MATERIA TEXTIL"
6307.20.0100,"CINTOS/COLETES SALVA-VIDAS,DE MALHA"
6307.20.9900,"CINTOS/COLETES SALVA-VIDAS,DE OUT.MATERIA TEXTIL"
6307.90.0100,"OUTS.ARTEFATOS CONFECCIONADOS,DE FELTRO"
6307.90.0200,"OUTS.ARTEFATOS CONFECCIONADOS,DE FALSO TECIDO"
6307.90.0300,"OUTS.ARTEFATOS CONFECCIONADOS,DE MALHA"
6307.90.9901,CONFECCAO DE TECIDO P/DECORACAO/BANDEIRA/ESTANDARTE/ETC
6307.90.9902,"COADORES DE CAFE,DE MATERIA TEXTIL"
6307.90.9903,"LEQUES/ETC.DE MATERIA TEXTIL,C/ARMACAO S/METAL PRECIOSO"
6307.90.9904,CAPAS P/MOVEIS/PIANOS/VEICULOS/ETC.DE MATERIA TEXTIL
6307.90.9999,QQ.OUT.ARTEFATO CONFECCIONADO DE OUT.MATERIA TEXTIL
6308.00.0000,SORTIDO DE CORTE DE TECIDO/FIOS P/CONFECCAO DE TAPETES/
6309.00.0100,VESTUARIO USADO E SEUS ACESSORIOS
6309.00.0200,"COBERTORES E MANTAS,USADOS"
6309.00.0300,"CALCADOS E ARTEFATOS SEMELHANTES,USADOS"
6309.00.9900,"OUTS.ARTEFATOS DE MATERIA TEXTIL,USADOS"
6310.10.0000,TRAPOS/CORDEIS/CORDAS/CABOS DE MATERIA TEXT.ESCOLHIDOS
6310.90.0000,OUTS.TRAPOS/CORDEIS/CORDAS/ETC.DE MATERIA TEXTIL
6401.10.0100,"BOTAS/BOTINAS,IMPERMEAVEIS,C/BIQ.PROTETORA DE METAL"
6401.10.9900,"CALCADOS IMPERMEAVEIS,C/BIQ.PROTET.METAL,EXC.BOTAS/"
6401.91.0000,"CALCADOS IMPERMEAVEIS,S/BIQ.PROTET.METAL,COBR.JOELHO"
6401.92.0000,"CALCADOS IMPERMEAVEIS,S/BIQ.PROTET.METAL,COBR.TORNOZELO"
6401.99.0100,"SAPATOS IMPERMEAVEIS,S/BIQUEIRA PROTETORA DE METAL"
6401.99.0200,"SANDALIAS IMPERMEAVEIS,S/BIQUEIRA PROTETORA DE METAL"
6401.99.9900,"OUTS.CALCADOS IMPERMEAVEIS,S/BIQUEIRA PROTET.DE METAL"
6402.11.0000,"CALCADOS DE BORRACHA/PLASTICO,C/COSTURA,P/ESQUI"
6402.19.0000,"CALCADOS DE BORRACHA/PLASTICO,C/COSTURA,P/OUTS.ESPORTES"
6402.20.0100,"SANDALIAS DE BORRACHA/PLASTICO,COM COSTURA"
6402.20.9900,"CALCADOS DE BORRACHA/PLASTICO,PARTE SUPER.TIRA/CORREIA"
6402.30.0100,"BOTAS/BOTINAS,DE BORRACHA/PLASTICO,C/BIQ.PROTET.METAL"
6402.30.9900,"CALCADOS DE BORRACHA/PLASTICO,C/COSTURA/BIQ.PROT.METAL"
6402.91.0000,"CALCADOS DE BORRACHA/PLASTICO,C/COSTURA,COBR.TORNOZELO"
6402.99.0100,"SAPATOS DE BORRACHA/PLASTICO,COM COSTURA"
6402.99.9900,"OUTS.CALCADOS DE BORRACHA/PLASTICO,COM COSTURA"
6403.11.0000,"CALCADOS DE COURO NATURAL,P/ESQUI"
6403.19.0000,"CALCADOS DE COURO NATURAL,P/OUTS.ESPORTES"
6403.20.0000,"CALCADOS DE COURO NATURAL,PARTE SUPER.EM TIRAS DE COURO"
6403.30.0000,"CALCADOS DE COURO NATURAL,SOLA DE MADEIRA"
6403.40.0100,"SAPATOS DE COURO NATURAL,C/BIQUEIRA PROTETORA DE METAL"
6403.40.0200,"BOTAS/BOTINAS,DE COURO NATURAL,C/BIQUEIRA PROTET.METAL"
6403.40.9900,"OUTS.CALCADOS DE COURO NATURAL,C/BIQUEIRA PROTET.METAL"
6403.51.0100,"CALCADOS DE COURO NATURAL,COBR.TORNOZELO,USO MASCULINO"
6403.51.0200,"CALCADOS DE COURO NATURAL,COBR.TORNOZELO,USO FEMININO"
6403.59.0100,"SANDALIAS E CHINELOS,DE COURO NATURAL"
6403.59.0201,"SAPATOS DE COURO NATURAL,USO MASCULINO"
6403.59.0202,"SAPATOS DE COURO NATURAL,USO FEMININO"
